;base_value;screen_on;usage;voltage;network_status_disconnected;screen_brightness;up_time;system_size_partition_busy;temperature;whatsapp_0;network_status_hspap;network_status_WIFI;battery_level;network_status_lte;google play store_1;ram_busy_percent;samsung push service_1;com.google.android.googlequicksearchbox:interactor_0;network_status_0;com.facebook.lite:fbns_0;com.google.android.googlequicksearchbox:search_0;shareit_0;com.instagram.android:mqtt_0;lite_0;user_storage_busy_percent;bluetooth share_1;messenger_0;google backup transport_1;google play música_1;system ui_1;google play services_1;com.lenovo.anyshare.gps:transfer_0;com.facebook.orca:videoplayer_0;com.sec.spp.push:remotedlcprocess_0;youtube_1;google play music_1;network_status_disconnecting;beaconmanager_1;com.samsung.android.email.provider:service_0;location_enabled;power_saver_enabled;com.facebook.katana:videoplayer_0;fused location_1;roaming_enabled;ims service_1;com.instagram.android:videoplayer_0;battery double_0;org.simalliance.openmobileapi.service:remote_0;com.sec.phone_1;com.android.chrome:privileged_process0_0;com.android.systemui.recents_0;bluetooth_enabled;layanan google play_1;network_status_edge;developer_mode;network_status_hsupa;network_status_utms;secvideoengineservice_1;health_Good;bootagent_1;health_Unknown;csc_1;nfc_enabled;health_Unspecifiedfailure;os_version_6.0.1;network_status_gprs;network_status_hsdpa;battery analytics_0;facebook_0;com.facebook.katana:notification_0;android services library_1;batteryhub_0;os_version_7.1.2;com.qualcomm.qti.tetherservice_1;os_version_5.1.1;com.google.android.gms.persistent_0;network_status_hspa;com.android.smspush_1;com.qualcomm.qcrilmsgtunnel_1;network_status_19;os_version_5.1;os_version_6.0;context service_1;bluetooth_1;com.android.systemui.imagewallpaper_0;os_version_5.0.1;os_version_4.4.2;os_version_5.0.2;os_version_4.3;os_version_4.2.2;os_version_7;com.qualcomm.atfwd_1;network_status_ehrpd;network_status_connecting;network_status_1xrtt;health_Overheat;network_status_evdo_a;os_version_4.4.4;network_status_30;os_version_10.1.2;os_version_5;network_status_16;os_version_6;os_version_4.1.2;os_version_7.1.1;health_Overvoltage;os_version_4.1.1;os_version_9.0.1;network_status_17;os_version_7.1;os_version_5.0
SM-J250F;233.47802033333335;12.744620585470628;9.722328625442897;3.6265389568850965;0.7803800411876516;3.756939490311679;0.3141828863052113;3.634100719089204;5.2379739247982;0.45702662608772454;0.31654665517252906;0.9662867652687215;0.5274520119977739;0.21496943520139866;0.33680728918838926;2.818694486785307;1.1409150993381834;0.3478223569018273;0.08073142056503019;0.22966250180233;0.191654788045052;0.16820275193942735;0.006286524379732248;0.5572877035157711;2.746151504625435;;0.06202947938876458;0.4454696045682369;0.33755618477085014;4.384292341972625;5.208479688233586;0.10859217638729932;0.03931283737737619;0.5724842790865187;0.6912710977117061;1.640957809899361;0.0007570586535586517;;0.9146514248381742;0.9296022879651993;0.40852794655508823;0.044082652626893794;1.3857303732584105;0.014853569232929298;0.015853865606053397;0.21465317765958097;2.264062052448143;;0.18569643521455123;0.05611721930395267;;0.08944653500712217;0.2791667244509315;0.0;0.0;;0.0;0.005791950843758417;0.00027129380898315817;;0.0;0.02046780363582425;0.0;0.0;;0.0;0.0;0.5763488320435263;0.027130666593818988;;0.004726620337500911;;;;;;0.0022032897803663074;;;;;;0.004973666822562526;0.13654177959384128;;;;;;;;0.007036302254006967;;;;;;;;;;;;;0.0;;;;;;
SM-J105B;346.88379433333336;98.39535031018524;8.793821969513761;6.965361631283605;14.820115730321602;7.187421731202111;9.813678129954823;5.440958731023685;38.19367100476877;1.0541849833349513;4.074393269840814;8.850310844494583;1.3506657646533065;;1.7036047311422158;1.707911671953732;1.8723887038125093;0.0006172497945658197;0.09173824176345304;0.16397349770470693;1.2847170308124933;1.0704109206767318;7.700657420034988;1.9057284932005358;2.9772192681693843;;2.8266200401414774;0.0;0.41110120681052603;0.9278691543553549;3.293458564768917;0.7471279289637961;3.5026018492778044;0.5463032184113663;0.3022475499038654;0.85834861093941;0.004521622308107011;;;2.300086153138944;0.0;0.31109525133850213;4.522220852483199;0.020711497939838827;;3.892275208773439;46.85150527639943;0.04733692114066987;0.3683728596025862;0.8604537131207705;;0.7131152243782919;0.0003588411417651935;0.1137159401877017;0.059759922765951226;;0.009453355325542447;;0.007247753606081941;;;0.0052825024804552595;0.0;0.0;;0.0004715473781997031;;0.0;5.08739772923953;;;3.774859713620158;;;0.0;0.0012307501711068215;0.2313115814472619;;;;;;;2.824508438070061;0.15254216014093683;;;;;;;;;;;;;;;;;;;;;0.006279308038159281;;;;;
SM-J700M;299.9144999999999;126.98285984996413;0.17448838268705266;55.8693972200828;0.02644234233364452;21.99280343934712;27.139086732942886;0.0;1.5633896231028315;0.0;1.7901196112218407;0.0;0.4694358512592631;0.0;11.14496384294505;7.431114574181593;1.2505732290199885;0.0;0.0;0.04844599101996421;0.0;0.03171822327959756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03806186793551799;0.0;0.0;0.0;0.0;0.0;0.0;0.06357603648785555;0.0;0.0;0.0;0.0;0.0;0.07208004440792043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.050471689491832276;0.0;0.31342161577677147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;;;
SM-G920V;136.31097200000002;21.062191695173723;8.202202686424735;3.6621793360516595;1.446019410268376;0.5356366844763281;0.471751676825088;3.130887094037415;1.5467276585752856;0.38265434736876425;0.07455340641461992;0.19205833721454454;0.5185000148480949;0.12068647438932675;0.8689217720050314;0.23547316393650272;0.07539137163679051;0.34517276817791764;;0.3887385408959426;0.01095688284132692;0.13566464274501552;0.186526715422469;0.05660468954655384;2.3428502482746736;0.008598805080246432;0.2588938182206988;0.2862058158635261;0.09110349809609469;0.17339670003973892;1.2518328973229844;0.05937702556007581;0.1714339669912189;0.11213350009699243;0.06866050089618386;0.3905700036123052;0.004307739887181962;1.5481302694040084;0.9770673982004775;0.0795077296731018;0.3565665289767657;0.12161032903603682;0.21669395766233046;0.0;0.0013340368246375252;0.09868833450419008;1.4493482244931737;0.14691582961160057;0.03534448178840156;0.07592568599112844;0.21550998038074562;0.513066636081884;0.5514659592065126;0.012242026135843609;0.13753530583591422;;0.022131279863697603;0.8420899875918152;0.009618627775647827;0.4273628975989659;0.027805944960545913;0.009941752436247828;0.10679329339615111;;0.05935514474491317;;0.0;0.0;0.03032478426633536;7.038493663006574;0.9435611392122859;;;;0.41852468537100584;0.4126364253810939;0.0021676485609473657;;;;;;0.0061227804137894744;0.07106973642944363;0.198939875946959;;;;;;0.5030639085824761;0.039703976871132474;;;0.0;;0.002054725438768122;;;;;;;;;;;;;;
LG-K430;225.67685600000002;63.617986485156024;10.175040924289721;11.189226915208037;5.84765506909604;4.260392311706181;1.7425026652676887;0.3753774918820485;26.17647386554251;0.19882164476804753;0.05274134203136743;2.079179687082435;4.799907901502233;1.4472203758201643;0.8989795550509952;1.436461778727702;;0.01810553350171018;0.06871243402716984;0.4317416659637636;0.21569494445543064;0.18140217992149257;1.5299375140405285;0.0458811748206106;0.7839380685354687;;3.352115821477604;0.13783183389279116;1.5230345930764788;0.08230063828587732;0.8038534736975986;0.5476222002206559;0.08244831781701076;;0.25215099309553424;0.011839273207632013;0.0;;;1.0384043803914025;0.022759788023693495;0.2372033039719392;;0.0;;0.18453762828696796;0.8704754204503886;;;0.5759602053565797;;0.024809278855258344;0.12527504563856795;0.01425855824203583;0.01010949359104174;;0.0;;0.0;;;;0.0;;;0.17602335625992174;0.21189672105067844;2.5272486486866694;1.5327104071349165;;;0.0;;;;;0.15400181544981142;;;;;;;0.002126824151203692;;;;;;;;;;0.0021667388874247657;;;;;;;;;0.0;;;;;;;;
Andromax A16C3H;71.13020000000002;10.97691607503286;11.04384568613898;23.26580815902417;0.0;0.0;0.0;0.28458811098999137;5.203137983098939;0.0;0.0;0.0;5.8885001310692635;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1033834877537814;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.2682810021031279;0.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;;;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;0.34208299002609316;;0.0;;0.0;;;;;;;;;;;;;;;
SM-G900F;142.658138;25.323612411439377;0.43686250003952093;4.797146041842111;11.035744354124342;0.5992629312517429;2.5397497961194975;4.224185983892165;8.222342857324811;0.31996244469242363;0.10149828377054854;2.047532676225607;0.6404956051857271;0.26029481105217367;0.058120778427042066;0.1594792368491615;0.1952769034412829;0.47754866007227237;0.0;0.07200051689646052;0.21972699767900872;0.40988182728250694;0.2711366859138593;0.015099889422929834;0.8461023899916544;0.17821659415190783;0.13015131117673084;0.226979941518421;1.9873061038489996;0.4497876836988952;0.5635120943128602;0.025348123902259462;0.4158961582490879;0.06489719436418366;0.07032703618726069;0.511951201337643;0.01412744291234076;0.4476322807909294;;2.566053679094615;0.06622422784754653;0.2714419775548314;0.7479480533713846;0.007847375000105664;2.0145416146745747;0.003356836612610872;8.530794527590833;0.15802707803905836;0.8648822248367848;0.012702620748697293;0.07835010763201529;1.8926548631114244;0.1442490048733532;0.0;0.3686173621132948;0.0;0.21483102782523955;;0.01797325731599913;0.14111392453619723;0.027737205937451073;0.0456729766713594;0.2334170187336124;;0.04646381684242215;0.0;0.0009038902918592805;0.0;0.11968607432429264;2.873399596192387;0.0;6.6354893652194225;0.012352988989663947;;;0.05957799936162732;0.013974182371843438;0.02838776211001856;;;;;0.006170000904961208;0.008426025272982912;0.0070626659039992636;0.0;0.0;;;;;0.03919732957005665;;;;;;;;;0.06606643197602288;;;;;0.0;;;;;
LM-X210;136.976482;16.384642365543808;5.238984712523792;25.33743064292275;0.7886321461264355;0.5855540568374782;0.7763540836498474;4.045513346804611;2.6766437965944925;0.10787889893429296;0.016496322261311057;0.07167845097844806;6.267644668650073;0.0688085932084872;0.06319565907836792;0.6796321240023582;;0.047666659147377416;0.0;0.14815003518887174;0.06033745490460089;0.01974905985733351;0.007379165227215168;0.0;3.9913083235139943;;0.1723182729933538;0.07647392856890119;0.016854843043484655;0.08730656393730758;0.04294791465489721;0.03495862102921086;0.06203521357767883;;0.07436189559149506;0.03772478369792545;0.0020433813575853844;;;0.039005815972035715;0.7811265918220904;0.036585609707854926;;0.0;;0.010939266064081776;0.016188549084449697;;;0.0026571451873738635;;0.022970001000483957;0.0;0.0;0.0018942346267233979;;0.0;;0.0;;;;0.0;;;0.0;0.0;0.035017813544956235;0.02878273353708817;;0.0;;0.0;0.002475740142278551;;;0.0074267001914321415;;0.08532016713160921;;;;;0.021387463798713268;;;;;;;;0.008520206761121666;0.0;;;0.0;;;;;;;;;;;;;;;
A75;30.247335333333325;0.17589644800000007;0.004631498624648407;0.018646322674641256;0.003003541803176013;0.009158460799716887;0.0;0.008685961426474785;0.0;0.007227388841107404;0.0;0.0;0.19477545991435502;;0.0;0.009280226043864727;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02135438440482027;;0.0;0.0;;;;0.0;0.0;;0.002330536004610318;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0033859844415556105;;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;0.0;;;0.0;;0.0;0.0;;;;;;;0.0;0.0003664818080278059;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM-G532MT;367.362774;128.69355895301803;6.102795981035641;22.07154825148639;6.852086115665382;16.548828807914955;40.22233564139381;1.6427946590142897;59.23730999108154;0.4246029455610312;0.5108289770978183;3.290184941550497;3.4102711478071326;0.046660805689094816;3.152009738093102;4.633926196399698;1.7954386584236046;0.3795018409376935;0.0;5.076009775007065;0.2689866482575344;0.17092353065706845;8.486232195340166;13.88141271074854;7.997077072297923;;13.910909731147315;0.021700928039769043;0.10080102442688768;;0.35470777592130304;0.34154571988600385;0.5609354166782581;7.044386043498452;6.1317717535475635;;0.01775573569276396;0.199529434408408;5.920266066892805;5.097266520410477;4.782734588354485;7.266954480328026;;0.013781169881718716;0.018486581056547494;11.047579665067179;1.5189215128417326;0.09240851275107098;0.2855929999913028;2.7801020192661037;0.048754755528923076;1.1107311431888143;;0.030408872047679326;0.5789750678208619;0.11073292754009265;0.026156552052048077;0.044467713238339826;0.0;0.00027956740991509356;0.00015032319290129986;0.042153781185247506;0.0;0.006425541920759551;0.0;0.011201877237463931;0.2579999255207465;0.7034776306663161;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM-G930F;401.172306;120.9089564626415;5.179795466780616;22.49484868088417;47.12342155555986;11.477811195189238;3.9188073336497045;8.083352785166985;54.51290918522285;0.2537719189323936;2.1927878337843065;21.347176003272942;3.3449453387374217;1.6723257716699311;4.214245689956407;8.207366000403871;1.9443132926071771;0.14208927511381622;0.0;0.3959739017913903;0.7246277127291776;;3.5916946535453453;0.040514388498165105;22.951912832822106;0.28265498088733493;9.156848785216635;0.5826927382595137;1.6467349838997205;0.0;3.856975602498916;;46.96929295306409;1.0140566516244647;0.4729149143782317;0.0;0.0014751828227152863;1.382015813254498;9.318967548825015;6.145554272945902;1.612678673941907;26.006298546568267;1.5360826389735116;1.0230907010158055;2.9004071527326527;0.0;0.0;0.07776682130415477;0.03066299234264389;0.8313728759902012;0.5386138914911821;2.09834317720771;0.0;0.031117791176679184;0.14255401136594287;0.0;0.002356837691383353;0.19829846384826275;0.0;1.032021228926743;0.0;0.0;1.8307042392103412;;0.16961883882574283;0.0;0.00320935284425196;;0.17005100422345504;5.713982900483732;0.4927213965318864;0.0;;;;;;;;;;;0.0;0.003002280912615002;;;;;;;0.6197590618990081;;;;;;;;;;;;;;;;;;;;
SM-G532G;279.86907399999996;69.98683628537508;14.86494187554636;11.547061572705992;14.619568094936621;2.5492963172996204;3.25212614400962;0.5897315554641659;13.699133688002982;0.29232578234616724;0.5140861707327493;0.21369817580861997;2.2267481255853;1.9869978676115432;1.3015407331295634;6.435441654380577;0.5477409378873096;0.9459358353712675;1.0238692697113652;0.35408914932326635;1.4681240372020006;0.3766234337112586;0.4114577203447253;0.07317785998699634;0.9966271834044297;0.025547813343756165;0.8134059041503553;0.0014829088480219725;;0.012203959509341387;0.05456180592184638;0.13371485476551676;0.23410969744264376;0.8071445245024175;0.13260208733355025;0.03441826959553577;0.7279028743046767;0.25487022465570536;0.0952013806752126;0.09546035910590023;0.22230834220066067;0.08801745177348388;0.04905856647243044;0.0009106349189328258;0.0739274256169655;0.4332295503158491;0.27485507537924675;0.008009848694610798;0.10887372055523831;0.16308686753881102;0.0;0.16479440030004763;0.7511991658957461;0.051654881979620926;0.022009891938720945;0.48701660126359775;0.03357464445608132;0.0016289375481990185;0.008839185770141058;0.0040569110413659825;0.04092386299613999;0.00042736550808835993;0.0;0.0;0.0;0.0;0.0;0.0;0.04296845477811326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
A0001;353.6992280000001;201.191451586042;7.880575481382414;0.12129497077667033;7.363957043339302;0.0;0.0;0.0;92.0401267377597;0.0;0.0;0.0;0.34741634453031295;0.0;1.3910102366034514;0.0969711779568445;;0.0;0.0;;0.0;0.0;66.0100624124828;;30.550079693389172;0.0;7.2621350029394565;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;18.076011856886133;0.0;0.6879958208210878;0.0;0.0;;0.0;0.0;0.0;;0.0;;2.823609916734978;;0.0;0.0;0.0;0.0;;0.0;;;;5.136953565787657;;0.0;0.0;0.0;;0.0;4.434496051984445;0.0;0.0;0.0;0.0;0.0;0.0;0.01426452269524098;0.0;0.0;;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;;;;;0.0;;;;;
SM-N910C;142.0733892;14.031258009552376;11.374217642024199;9.611065935276988;2.6663228122116687;0.4910989774569819;1.7725130290119429;2.820529702952188;3.189816611751938;0.08230325068795419;0.017998702792290648;1.1854648327008086;0.1977049220673876;0.3857863084585764;1.4662069407292948;0.3299206227229936;0.23167515118521664;0.4966791374792601;;0.02052092375218475;1.2393910477146621;0.23654566109621727;0.24914103859353567;0.019430713127778197;2.968400924156466;0.6501839449896343;0.10801557741888528;0.07358993419038647;1.0911565363325657;0.4705477666818823;1.079748690788938;0.14444067867224658;0.2575954111783044;0.02630853567179019;0.03271005619055435;1.538236157137213;0.005688216708498504;0.03344712659090155;;0.48747421042147016;0.6492551122897212;0.04454676590859768;0.9320916534486998;0.0;;0.09562330214863161;0.8016769460695341;0.009358727734157921;1.0820059976379417;0.4279937573950248;0.01085956493009913;0.037982573222528154;0.0023605133693695044;0.05835463514880826;0.13885664629722766;0.032351690418708924;0.014337649758438428;;0.0020337269360035043;0.018438050190917293;0.004052788083837976;0.10282409990685303;0.1023856844839198;0.0002332323826514805;0.03328130441197231;0.0;0.0011597964958991519;0.3196748125020012;0.013052627481442652;1.3280851222301098;;0.23157596265821162;;;0.004197862250553221;0.020310321277453;;;;;;;0.0031666228865860156;0.04080880722300366;0.04941463026921216;0.039780644691675124;;;;;;;;;;;;0.0701170887496805;;;;;;;;;;;;;
A574BL;122.563216;21.95527670532044;12.428694379387151;10.591958653337691;11.254665362352666;1.7953262165761328;3.0693914627829955;1.6484016663088474;8.898792109181407;0.0;0.06747173404513612;0.6080953121581695;2.390338681839497;1.1703157539560174;0.5509277341844455;0.6617130104777385;;0.0;0.0;0.07581341424530529;0.6935632175891359;;1.387110230168141;0.0;0.7868793364450858;0.019255593862400472;;0.06580646118340912;0.0;0.013785285732067172;0.0;;0.8963512773315532;;0.14587414147142677;0.5164215076530453;0.013619656026636374;;;0.003063364404422971;0.16214325128153884;0.007071296051453856;0.0;0.0;;0.2887250573334195;7.892031161661159;;;0.0;;1.6332112280073867;;0.0;0.0;;;;2.6401803361358045;;2.9951909586168446;;0.0;;;;0.0;11.167823743990686;;0.05229225029966197;0.0;;;;;;0.0;0.00990897609004938;0.0;;;;;;;;;;;;;0.0;;;;0.1403865567245693;;;;;;;;;0.0;;;;;;
LG-M250;251.93806600000005;34.165386023856676;11.611836522023836;9.681113682016738;13.282597860486657;3.8500897965802303;1.6949258689352984;1.6621810348566004;16.518602190715924;0.47900267073200165;0.47366510669243517;5.393732815301118;0.7351990942890952;0.8023741444434032;0.3442838919903405;6.166953499172383;;0.002114847524155993;0.0;1.1291324169522285;1.3875131598215282;0.04721013517316904;0.15392227498622169;0.5045700902527586;1.7927414720206565;;0.12790950707593288;0.011572364068707035;0.3975787398923218;;0.07020667853208683;0.0215027502963227;1.069938951810514;;0.7533978413001626;;0.0008137585504164521;;;0.3158746685336582;0.7101757268583757;2.2561550412715623;;0.0006319880717538999;;0.36984153482248916;0.48230320615852224;;;0.1395533960960046;;0.1095705153811758;0.05772206873654354;0.00039408469330552085;0.09051847806595475;;0.0010495858785271848;;0.0;;;;0.00018332618841498206;;;0.0;0.0;0.43438199299632513;2.0986475390879376;0.07915216821664711;0.0;0.006989886438219277;;;;;0.06616489027381568;;;;;;;0.011004865704955966;;;;;;;0.0;;;;;0.0;;;;;;;;;;;;;;;
SM-G532M;263.941528;39.148009607681914;15.861392759768792;12.957350515425501;6.929946752891799;8.364019606475773;2.7871132770004006;0.532922211799645;6.224711495343509;1.8297557550737855;1.229945213179235;0.6602163598087896;1.250634314193512;0.13569087754510437;0.6406086181307461;4.317792470641199;0.34117202096158633;0.05297920906740277;0.0;0.23345448428690588;0.46208916713797354;0.6525075708733971;0.16270119937482658;0.146796630577522;0.5481665830892756;0.05451813709816247;0.43668309390836213;0.03793211053718161;0.23839070401851878;0.18043910339867017;0.2019103447681752;0.35071415796409255;0.29817203872899306;1.2818493704426162;0.3026805848872521;0.19425148300615355;0.5609402371560176;0.08732075122991582;0.28858866364542285;0.23441037708439436;0.2460371071483415;0.6804845643079882;0.10471329060441276;0.00812423884674904;0.4226664740417491;0.21864634015161852;0.0;0.1647695003303846;0.1344413658365223;0.07576086134397551;0.002623328141401782;0.005317689755468254;;0.00715694519369875;0.11171397044532648;0.03320808960546794;0.009952863674360332;0.009326458403892615;0.07242259495828875;0.0;0.06476496697097456;0.0;0.0;0.0;0.0;0.0;0.0;0.6886641215307451;0.14616883962494245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nexus 5;246.591782;90.46174764562004;3.860833263322097;11.370835161343589;28.25044900132716;5.508927706208111;3.6691483795426305;0.5535883389201959;36.8056552170824;1.210151427623332;0.11979125180249127;4.01978595024106;2.3016420411573284;4.253329628258489;1.6902598784689185;16.42562171548579;;0.0;;0.0;0.3501083260700272;;8.83911061070463;0.0;12.014390455996978;0.0;0.6053039021413444;3.496603197982385;2.1294318884600467;0.3901310267239939;0.026596623705963485;;0.6764981693264205;;0.8859152689914334;0.03570687230868271;0.05648060177010566;;;3.933194361369543;0.03932632695307604;4.079747511242421;3.3253507348878353;0.0;;0.38293750797762643;3.567935026622928;;;3.4494567615389817;;0.6298673092162365;;0.007936885992337306;1.8338433646285852;0.0;0.18546563314453715;;1.3906949198587357;;0.730440449462046;;1.2063577965392598;;0.356320402889466;0.0;0.0;;5.542470330484982;4.561722575349738;0.11857549876124548;21.576979129823656;0.014356929720251802;;;0.0;0.0;0.0;0.33387801773420356;;;;;;;;;;;;;;;;;0.11899247148488509;;0.0;;;;;;;;;;;;0.011562167913784293;
SM-N9005;167.458488;49.54155717723392;1.6437550733678996;16.23751689170218;13.477690338792364;0.6908006891751994;3.963139474766671;4.111805017177648;10.062719889569307;0.8303737314381219;0.5383909440883948;1.862043468544738;0.890896335401931;1.2321781494774593;0.5430851231360945;1.2134895476533656;1.3556274323586208;0.7772045101917997;0.0;0.33085765879882945;0.25451085354515807;0.2839017242838439;0.690197835396285;0.088470844794819;2.173320830583799;2.4719376834980658;2.706829396915041;0.11792838234406974;0.16409780312577812;0.6643322670835848;2.7011037107962044;1.2548361949123694;0.2490211367712155;0.04776218133944911;0.6554266858301897;0.30562220822881303;0.0;0.2574023818907207;;0.11415973184079967;0.005315372318820525;0.02477852298064007;10.890333733551417;0.0;0.0;0.5141418085723203;0.8265190477216247;1.1044346928110174;0.20019894752132414;0.18750274549822218;;0.055543370044711514;0.0;0.004403241721491986;0.520419143472966;;0.0;;0.002534866678752798;;0.008224039064135933;0.13646656467623305;3.280159889277552;0.0;;0.0;0.0;0.0;1.0349791685795986;2.288697294357259;2.9747472601853375;4.349296452685636;3.2377449332524457;;;1.5960884570134106;0.014789947193127762;1.3221788486518085;;;;;7.777098699839993;0.4341441920869541;2.343464460017449;;0.037690079086767345;;0.0;;;0.0;;;;;;;;;2.013301880345717;;;;;0.0;;;;;0.9917679968179302
SM-G925F;247.47954200000004;59.114001619040515;17.939127706591364;7.6105382775001535;9.398431178375489;1.2905775454023152;1.8212185442532798;3.401972882530893;15.291964486615123;0.13490443749005254;0.1309337236185254;1.8455202833024371;0.5349723960272477;0.1800781650483991;0.1729076118237258;1.6012079495305298;0.3919989055765683;0.051491402615067634;0.0;0.16505078391874597;0.05515564374565982;0.22426169088772946;0.8392945083337183;0.024340906477134362;3.027640920664209;0.06758217002199923;4.565970524693036;0.43835748796293017;6.870064428325015;0.19512488687765256;0.10636830209731135;0.33318329696315235;2.637961561968815;0.2729096382766299;1.1431247934666378;0.250421430826934;0.004251390901332981;0.6823242732300279;0.7024499559390972;0.269748127497349;0.7374244503098929;1.7414519998330598;2.503426873616256;0.06804150701780944;0.7777173572641377;0.18983014313682037;10.914979531535186;0.02810475408200576;0.16630902242559442;0.1792236771881613;0.5691520786731693;0.1334981299879786;0.028151042957669136;0.01947651485423758;0.07380600579810784;0.023023698044588037;0.014927962797332031;0.516443115982535;0.00304506398626678;0.8309980579578136;0.0005173756272932984;1.726250950314006e-06;0.126817500648437;;1.2144725953632416;0.0004428656355019513;0.0;0.2658401800656553;0.9189582147318446;1.8349049265552941;0.5163852389415222;9.756655042394277;;;0.08383798963195971;0.10669870061536414;1.426606072636769e-05;;;;;;0.009416728780898888;1.1683807424340205;0.08908924172728871;;;;;;0.32233453855836997;0.0032291137914416;;;;;;;;;;;;;;;;;;;
SM-G920F;145.91235199999997;14.44042598256831;8.926833094664154;3.8844833429895793;1.3681743870116307;3.9233134450212273;0.8460196424625674;0.7191881219539039;3.210084256277062;0.007927747801315865;0.04343204617383517;0.5097465215388239;0.530976294930027;0.022432816540113438;0.0889232565171111;0.42522194650386175;1.9067189416626413;0.11201523889457428;;0.14983614959862135;0.1589430791348368;0.22309860804559317;0.024972730251302103;0.03587846185666913;0.6386439820432079;0.1558761419641637;0.8185040170357594;0.014019435955241306;0.2998341840979201;0.21228120565622252;0.055603953062978745;0.2673593734204324;0.16152374123554933;0.11409655609929391;0.027505600765012243;0.024687939978136866;0.0;0.10750733043767725;0.0;0.5428405726621083;0.25520274346836497;0.05492372998125472;0.4032327418047552;0.006121454208269255;0.2945160387667607;0.04836037983190229;0.142140393410419;0.018956611178069953;0.05504911475718734;0.10323147825688252;0.03885731761090705;0.3148342208628193;0.0;0.019207009804563604;0.16627888434655377;0.0;0.0;0.14524618185757157;0.0;0.10566269902578522;0.0;0.0;0.3481115725037461;;0.17719974890108459;0.0;0.0;0.16792468094172322;0.08025367106419455;1.6122569034644096;0.3199855155574918;2.343096411861925;0.0;;0.0;0.0;;0.0;;;;;0.0;0.09010658574107834;0.0;;;;;;0.40409716668444295;0.00824699973344269;;;;;;;0.0;;;;;;;;;;;;
MotoG3;294.179207;63.308893051311536;15.038687309615716;12.047644315208503;4.65740205710855;1.7552319942526173;7.418772111013731;7.961120304194294;24.60067734632255;0.45461516285965536;0.0655021752085299;0.4296073373936855;1.8411223472834655;0.6519818190024016;0.2941376696139799;1.3620571638562387;;9.853103806804679;0.021426813837139486;0.9152810311581576;0.09852473730344381;0.07457512822571001;0.605715893959036;0.016181062097139928;5.128820473753404;0.9984917944870227;3.0293469446100065;0.11737716065756827;0.5717735046160615;0.3980643516454857;0.8508241475603627;0.10747036564723551;0.9838795445255458;;0.14490915226087397;0.6551451223333905;0.12530943607148365;;;4.7992133638081995;0.044543658079734066;0.14013756920802975;1.1918832695244412;0.00753595172557695;;0.8634267648253743;14.806907665167435;;;0.07425996388528407;;0.2743433144579895;;0.2527555579345609;0.18889958232072684;;0.29594408894050417;;0.0;;;;0.0;;1.1320510139075213;0.005578772788273972;0.00020312594269369875;0.0;2.519124296700204;;0.3792635467118002;12.70525284331064;0.16181590236183827;;0.04809334913700253;0.04022202315277707;0.03857598628018457;0.26213626909996396;1.8950029167006934;;;;;1.2577995318934048;;;;;;;;1.1274716246048644;;0.00022511746336786835;;0.0;;;;;;;1.2180663870760822;;;;;;;;
